,name,obsid,main_type,AGN,HMXB,QSO,SNR,YSO
18194,2CXO J151355.6-590809,9138,HMXB,0.24853512985182472,0.33858694016843954,0.1058538186327561,0.2555555953377694,0.051468516009210194
18197,2CXO J151355.6-590809,3833,AGN,0.39565806599136943,0.1369970470084894,0.1864432270706198,0.2497588120677953,0.031142847861726105
18198,2CXO J151355.9-590811,5562,HMXB,0.2613695192961506,0.3264991369134334,0.09623725685631133,0.2581504081516306,0.05774367878247416
18199,2CXO J151355.9-590811,9138,HMXB,0.24853512985182472,0.33858694016843954,0.1058538186327561,0.2555555953377694,0.051468516009210194
18214,2CXO J151522.6-152015,15175,QSO,0.30747534130414333,0.05510650457889489,0.4228453802926081,0.1292611489325077,0.08531162489184597
18231,2CXO J151632.4+070230,10879,QSO,0.1990869253492612,0.14062097758805667,0.3423711995429267,0.09305632776768365,0.22486456975207172
18265,2CXO J151733.0+070509,10879,AGN,0.4592053650704971,0.011213890617685796,0.28849189502977546,0.2169096409353067,0.02417920834673491
18273,2CXO J151832.0+015850,2676,QSO,0.340470536069754,0.058204585292437244,0.4069290953280193,0.15694387694439726,0.03745190636539203
18341,2CXO J153334.9-035005,3142,QSO,0.2070371620275582,0.1692999398990216,0.48182456878152535,0.07231677905176818,0.06952155024012678
18344,2CXO J153352.3+302139,14009,AGN,0.47988464945599896,0.012096239823723817,0.25083086580593517,0.22668939490364873,0.03049885001069349
18350,2CXO J153418.5-504427,9956,QSO,0.3715868266106449,0.06486066339519117,0.3972848390309208,0.1100188928641758,0.05624877809906747
18365,2CXO J153937.9+215238,4960,QSO,0.3231822881654747,0.15228570606740832,0.35486958919135503,0.07097831755769701,0.09868409901806481
18366,2CXO J153939.6+215407,4960,QSO,0.3259869866264792,0.06955793408304059,0.4425163697464864,0.10487449061199312,0.05706421893200072
18420,2CXO J154958.4+624121,6267,AGN,0.275547511955572,0.21757171534038613,0.252277170396267,0.08220107032401276,0.17240253198376213
18421,2CXO J154958.4+624121,4818,HMXB,0.18267080642805344,0.31750276813775696,0.23394196150582414,0.058881028364980374,0.20700343556338507
18424,2CXO J155029.7+624840,4818,YSO,0.2700941743126988,0.22338236254628344,0.172200439389186,0.06257676611239059,0.27174625763944127
18440,2CXO J155136.7+200551,10244,YSO,0.143730299425098,0.2554670993263861,0.11516135220943198,0.06182430554019319,0.42381694349889076
18452,2CXO J155424.4-550343,13767,AGN,0.3099218191334086,0.18173448458267102,0.16178975616101335,0.19919081686590182,0.1473631232570053
