,ra,dec,obsid,name,cluster,silhouette_prob,silhouette
24661,201.34302982500867,-42.954735682685275,8489,2CXO J132522.3-425717,4,0.5746128264090007,0.1492256528180013
24662,201.34302982500867,-42.954735682685275,7797,2CXO J132522.3-425717,4,0.7380233683368734,0.4760467366737469
24663,201.34302982500867,-42.954735682685275,2978,2CXO J132522.3-425717,2,0.5581401088395869,0.11628021767917368
24664,201.34444926200513,-42.91713074643416,8489,2CXO J132522.6-425501,5,0.546615744599929,0.09323148919985794
24665,201.34516290577983,-43.004766333413976,8490,2CXO J132522.8-430017,0,0.4853311896967487,-0.029337620606502624
24666,201.34516290577983,-43.004766333413976,2978,2CXO J132522.8-430017,0,0.5655849261671123,0.1311698523342246
24670,201.34532051079395,-43.02354989747026,962,2CXO J132522.8-430124,5,0.5135962034803184,0.02719240696063677
24671,201.34532051079395,-43.02354989747026,8489,2CXO J132522.8-430124,5,0.6055331836730338,0.21106636734606765
24672,201.34532051079395,-43.02354989747026,3965,2CXO J132522.8-430124,0,0.4974647364457067,-0.005070527108586549
24673,201.34532051079395,-43.02354989747026,10722,2CXO J132522.8-430124,0,0.5232654831591143,0.046530966318228575
24674,201.34532051079395,-43.02354989747026,2978,2CXO J132522.8-430124,0,0.508824072009733,0.017648144019466
24675,201.34532051079395,-43.02354989747026,8490,2CXO J132522.8-430124,0,0.49366009152616797,-0.01267981694766404
24676,201.34532051079395,-43.02354989747026,7797,2CXO J132522.8-430124,2,0.4985421911766964,-0.0029156176466071425
24678,201.34612167536477,-43.02930418364545,7798,2CXO J132523.0-430145,2,0.5549542187949794,0.1099084375899588
24679,201.34612167536477,-43.02930418364545,7799,2CXO J132523.0-430145,2,0.5733393323497038,0.1466786646994077
24680,201.3469150402783,30.91759326158546,9840,2CXO J132523.2+305503,5,0.6179972121822377,0.23599442436447526
24681,201.3469150402783,30.91759326158546,9403,2CXO J132523.2+305503,2,0.5526971963084043,0.10539439261680851
24684,201.34800714904964,-43.02729619733508,8489,2CXO J132523.5-430138,3,0.57391082852096,0.1478216570419199
24685,201.34800714904964,-43.02729619733508,8490,2CXO J132523.5-430138,2,0.5343704498984304,0.06874089979686074
24686,201.34800714904964,-43.02729619733508,7798,2CXO J132523.5-430138,5,0.636874987261239,0.2737499745224781
24687,201.34800714904964,-43.02729619733508,2978,2CXO J132523.5-430138,2,0.5038931375114005,0.007786275022801125
24688,201.34800714904964,-43.02729619733508,3965,2CXO J132523.5-430138,5,0.611378488311359,0.22275697662271798
24689,201.34800714904964,-43.02729619733508,10722,2CXO J132523.5-430138,3,0.5341056050135922,0.06821121002718444
24690,201.34800714904964,-43.02729619733508,7797,2CXO J132523.5-430138,5,0.5838686794099344,0.16773735881986865
24691,201.3482896113261,-43.03900102825217,3965,2CXO J132523.5-430220,5,0.5806863369283292,0.16137267385665835
24692,201.3482896113261,-43.03900102825217,8489,2CXO J132523.5-430220,2,0.5520646981313557,0.10412939626271149
24693,201.3482896113261,-43.03900102825217,8490,2CXO J132523.5-430220,5,0.5987391458094511,0.19747829161890215
24694,201.3482896113261,-43.03900102825217,7797,2CXO J132523.5-430220,5,0.5574009844052122,0.11480196881042458
24695,201.3482896113261,-43.03900102825217,7800,2CXO J132523.5-430220,3,0.5317776442858521,0.06355528857170406
24701,201.3486740115619,-43.00259391217864,2978,2CXO J132523.6-430009,0,0.6299698068418974,0.25993961368379487
24702,201.3486740115619,-43.00259391217864,10722,2CXO J132523.6-430009,0,0.6267975993307557,0.2535951986615115
24703,201.3486740115619,-43.00259391217864,3965,2CXO J132523.6-430009,0,0.5141780974612634,0.028356194922526754
24704,201.3486740115619,-43.00259391217864,962,2CXO J132523.6-430009,0,0.6120599151208759,0.22411983024175164
24705,201.3486740115619,-43.00259391217864,8489,2CXO J132523.6-430009,0,0.5677324562667696,0.13546491253353912
24708,201.3491012713099,-43.027091667410296,7798,2CXO J132523.7-430137,5,0.636874987261239,0.2737499745224781
24714,201.3508137839633,-42.99980449519326,8489,2CXO J132524.1-425959,0,0.5819540684357707,0.1639081368715414
24715,201.35478749393985,-43.02411408255747,2978,2CXO J132525.1-430126,0,0.49240926920676564,-0.015181461586468745
24716,201.35526675152437,-43.246678851994034,7797,2CXO J132525.2-431448,4,0.7381328633111168,0.4762657266222337
24718,201.357272714808,-43.01545979020784,7799,2CXO J132525.7-430055,2,0.518348192136696,0.036696384273392155
24719,201.357272714808,-43.01545979020784,7798,2CXO J132525.7-430055,5,0.5827718628291344,0.16554372565826875
24720,201.357272714808,-43.01545979020784,3965,2CXO J132525.7-430055,0,0.5831196307665987,0.16623926153319726
24721,201.357272714808,-43.01545979020784,2978,2CXO J132525.7-430055,0,0.49647704636924433,-0.007045907261511293
24722,201.357272714808,-43.01545979020784,10722,2CXO J132525.7-430055,0,0.48525817946105465,-0.029483641077890668
24723,201.357272714808,-43.01545979020784,962,2CXO J132525.7-430055,0,0.503980928160124,0.007961856320247937
24724,201.357272714808,-43.01545979020784,8490,2CXO J132525.7-430055,0,0.47349727252921375,-0.05300545494157245
24725,201.357272714808,-43.01545979020784,7797,2CXO J132525.7-430055,0,0.5470269398268529,0.09405387965370578
24729,201.3591319653849,-43.02568157846369,7797,2CXO J132526.1-430132,0,0.4894519702355861,-0.02109605952882774
24730,201.3591319653849,-43.02568157846369,8489,2CXO J132526.1-430132,3,0.5136010153488513,0.027202030697702485
24737,201.36010687287944,-43.01506336003275,962,2CXO J132526.4-430054,0,0.6263219798199069,0.2526439596398137
24738,201.36010687287944,-43.01506336003275,2978,2CXO J132526.4-430054,0,0.584982529617606,0.16996505923521207
24739,201.36010687287944,-43.01506336003275,3965,2CXO J132526.4-430054,0,0.6093682455002689,0.21873649100053785
24740,201.36142685197706,-43.0237877042768,3965,2CXO J132526.7-430125,5,0.5477466407922543,0.0954932815845086
24741,201.3613741308859,-43.04991399155694,3965,2CXO J132526.7-430259,5,0.6336486104227625,0.26729722084552515
24749,201.36289565253855,-43.033118419885085,8489,2CXO J132527.0-430159,2,0.5791455880349143,0.15829117606982873
24750,201.36289565253855,-43.033118419885085,10722,2CXO J132527.0-430159,2,0.5327227136609853,0.06544542732197069
24751,201.36289565253855,-43.033118419885085,2978,2CXO J132527.0-430159,1,0.5410491181063162,0.0820982362126323
24752,201.36289565253855,-43.033118419885085,3965,2CXO J132527.0-430159,3,0.5757006766746716,0.15140135334934324
24753,201.36289565253855,-43.033118419885085,8490,2CXO J132527.0-430159,5,0.5550624373214978,0.11012487464299564
24754,201.36289565253855,-43.033118419885085,7797,2CXO J132527.0-430159,2,0.5361583704293809,0.07231674085876176
24760,201.36455630665182,-43.02449457739196,3965,2CXO J132527.4-430128,0,0.5694987824228297,0.13899756484565942
24761,201.36455630665182,-43.02449457739196,10722,2CXO J132527.4-430128,0,0.5448968427902054,0.0897936855804108
24762,201.36455630665182,-43.02449457739196,2978,2CXO J132527.4-430128,0,0.5742291841905963,0.1484583683811926
24763,201.36455630665182,-43.02449457739196,8489,2CXO J132527.4-430128,0,0.5450719187332823,0.0901438374665646
24764,201.36455630665182,-43.02449457739196,8490,2CXO J132527.4-430128,0,0.5932341123082683,0.1864682246165366
24769,201.36438438852042,-43.037251376050406,10722,2CXO J132527.4-430214,2,0.5318403840224497,0.0636807680448993
24770,201.36438438852042,-43.037251376050406,3965,2CXO J132527.4-430214,5,0.618745056663066,0.23749011332613193
24771,201.36438438852042,-43.037251376050406,2978,2CXO J132527.4-430214,1,0.5628810521831044,0.1257621043662087
24772,201.36438438852042,-43.037251376050406,8489,2CXO J132527.4-430214,3,0.5591248103856207,0.11824962077124138
24773,201.36438438852042,-43.037251376050406,8490,2CXO J132527.4-430214,4,0.6287394104314794,0.2574788208629589
24774,201.36438438852042,-43.037251376050406,7797,2CXO J132527.4-430214,2,0.5148104760383103,0.02962095207662071
24778,201.36507580009447,-43.00638899568758,7800,2CXO J132527.6-430023,3,0.5264823988949664,0.05296479778993288
24779,201.36507580009447,-43.00638899568758,7798,2CXO J132527.6-430023,2,0.5533716355913101,0.10674327118262006
24780,201.36507580009447,-43.00638899568758,7799,2CXO J132527.6-430023,3,0.563971620906617,0.1279432418132339
24785,201.36504956982606,-43.0191130680878,7800,2CXO J132527.6-430108,0,0.5879755847512543,0.1759511695025087
24786,201.36504956982606,-43.0191130680878,11847,2CXO J132527.6-430108,0,0.6430482218173619,0.28609644363472386
24787,201.36504956982606,-43.0191130680878,13304,2CXO J132527.6-430108,0,0.6205350591995115,0.24107011839902293
24788,201.36504956982606,-43.0191130680878,13303,2CXO J132527.6-430108,0,0.5613611955716635,0.12272239114332699
24789,201.36504956982606,-43.0191130680878,10724,2CXO J132527.6-430108,0,0.6268364896334347,0.2536729792668695
24790,201.36504956982606,-43.0191130680878,7797,2CXO J132527.6-430108,1,0.6381583153981765,0.27631663079635294
24791,201.36504956982606,-43.0191130680878,8489,2CXO J132527.6-430108,0,0.6318210442906859,0.2636420885813717
24792,201.36504956982606,-43.0191130680878,7799,2CXO J132527.6-430108,0,0.5904637301151919,0.18092746023038378
24793,201.36504956982606,-43.0191130680878,7798,2CXO J132527.6-430108,0,0.5930213401198079,0.1860426802396158
24794,201.36504956982606,-43.0191130680878,11846,2CXO J132527.6-430108,0,0.6203458478424262,0.2406916956848523
24795,201.36504956982606,-43.0191130680878,962,2CXO J132527.6-430108,0,0.6199677679554318,0.23993553591086367
24796,201.36504956982606,-43.0191130680878,3965,2CXO J132527.6-430108,0,0.607234753127905,0.21446950625581002
24797,201.36504956982606,-43.0191130680878,15295,2CXO J132527.6-430108,0,0.6330485175952132,0.2660970351904264
24798,201.36504956982606,-43.0191130680878,2978,2CXO J132527.6-430108,0,0.6144151686988817,0.22883033739776343
24799,201.36504956982606,-43.0191130680878,10722,2CXO J132527.6-430108,0,0.5607811816690265,0.12156236333805293
24801,201.36665990919096,-43.01832511016515,7798,2CXO J132527.9-430105,0,0.612853036942478,0.22570607388495587
24802,201.36665990919096,-43.01832511016515,7799,2CXO J132527.9-430105,0,0.6069105639371445,0.21382112787428906
24803,201.36665990919096,-43.01832511016515,7800,2CXO J132527.9-430105,3,0.5371010413255932,0.07420208265118645
24804,201.36665990919096,-43.01832511016515,8490,2CXO J132527.9-430105,0,0.6194938642618446,0.2389877285236892
24815,201.3676312512382,-43.01566925570347,8489,2CXO J132528.2-430056,0,0.5993655243632932,0.19873104872658628
24816,201.3676312512382,-43.01566925570347,8490,2CXO J132528.2-430056,0,0.5205397253387616,0.04107945067752314
24817,201.36755130345614,-43.04813897013189,8489,2CXO J132528.2-430253,5,0.610391844670673,0.22078368934134598
24818,201.36755130345614,-43.04813897013189,7797,2CXO J132528.2-430253,2,0.5990459856365169,0.19809197127303368
24819,201.36755130345614,-43.04813897013189,8490,2CXO J132528.2-430253,5,0.5889718863659237,0.17794377273184728
24820,201.3680770774239,-43.01751007052957,7798,2CXO J132528.3-430103,0,0.612853036942478,0.22570607388495587
24821,201.3680770774239,-43.01751007052957,7799,2CXO J132528.3-430103,0,0.6069105639371445,0.21382112787428906
24822,201.3680770774239,-43.01751007052957,7800,2CXO J132528.3-430103,3,0.5371010413255932,0.07420208265118645
24823,201.3684950944405,-43.05422375083372,7800,2CXO J132528.4-430315,0,0.5226699351053897,0.045339870210779364
24824,201.3684950944405,-43.05422375083372,7798,2CXO J132528.4-430315,0,0.5448628445187015,0.08972568903740293
24825,201.3684950944405,-43.05422375083372,7799,2CXO J132528.4-430315,0,0.5599323021178968,0.11986460423579352
24826,201.3684950944405,-43.05422375083372,7797,2CXO J132528.4-430315,0,0.5258577267727926,0.05171545354558516
24828,201.36904198160732,-43.016655036874326,2978,2CXO J132528.5-430059,3,0.5133345243277097,0.026669048655419275
24829,201.36904198160732,-43.016655036874326,10722,2CXO J132528.5-430059,0,0.4782760623905374,-0.04344787521892519
24830,201.36904198160732,-43.016655036874326,8490,2CXO J132528.5-430059,3,0.49809091046688486,-0.003818179066230261
24831,201.36904198160732,-43.016655036874326,8489,2CXO J132528.5-430059,5,0.5768514914731477,0.15370298294629542
24832,201.36904198160732,-43.016655036874326,7798,2CXO J132528.5-430059,0,0.5283240693244226,0.05664813864884518
24833,201.36904198160732,-43.016655036874326,7799,2CXO J132528.5-430059,2,0.5095072941069344,0.019014588213868873
24834,201.36904198160732,-43.016655036874326,7797,2CXO J132528.5-430059,0,0.46674964370179867,-0.06650071259640263
24835,201.36958277142844,-43.01672317881246,7800,2CXO J132528.6-430100,5,0.5865375178857232,0.1730750357714463
24836,201.36958277142844,-43.01672317881246,3965,2CXO J132528.6-430100,3,0.5302723544959771,0.06054470899195416
24837,201.36958277142844,-43.01672317881246,10722,2CXO J132528.6-430100,0,0.5426030105754229,0.0852060211508459
24838,201.36958277142844,-43.01672317881246,2978,2CXO J132528.6-430100,0,0.5252459667284041,0.050491933456808046
24839,201.36958277142844,-43.01672317881246,962,2CXO J132528.6-430100,5,0.5593952581019125,0.11879051620382503
24840,201.36958277142844,-43.01672317881246,7798,2CXO J132528.6-430100,0,0.5283240693244226,0.05664813864884518
24841,201.36958277142844,-43.01672317881246,7799,2CXO J132528.6-430100,2,0.5095072941069344,0.019014588213868873
24842,201.36958277142844,-43.01672317881246,8490,2CXO J132528.6-430100,5,0.5716163084235178,0.14323261684703578
24843,201.36958277142844,-43.01672317881246,8489,2CXO J132528.6-430100,0,0.5292951938867474,0.05859038777349469
24844,201.36958277142844,-43.01672317881246,7797,2CXO J132528.6-430100,5,0.5538096856249178,0.10761937124983573
24849,201.3697623200851,-42.99670952806053,7798,2CXO J132528.7-425948,2,0.5137296015380762,0.027459203076152402
24850,201.3697623200851,-42.99670952806053,7799,2CXO J132528.7-425948,2,0.565616302604266,0.1312326052085319
24851,201.3697623200851,-42.99670952806053,962,2CXO J132528.7-425948,5,0.5890572011970957,0.17811440239419138
24852,201.3697623200851,-42.99670952806053,8489,2CXO J132528.7-425948,5,0.6045256838496339,0.20905136769926783
24853,201.3697623200851,-42.99670952806053,7797,2CXO J132528.7-425948,2,0.5127256833786477,0.025451366757295302
24854,201.3697623200851,-42.99670952806053,3965,2CXO J132528.7-425948,2,0.5390050744053293,0.07801014881065862
24857,201.37038720508644,-43.01583091451732,7798,2CXO J132528.8-430056,0,0.4854351610509708,-0.029129677898058436
24858,201.37038720508644,-43.01583091451732,2978,2CXO J132528.8-430056,0,0.5871639724331335,0.17432794486626702
24859,201.37038720508644,-43.01583091451732,10722,2CXO J132528.8-430056,0,0.5079197160688922,0.01583943213778439
24860,201.37038720508644,-43.01583091451732,3965,2CXO J132528.8-430056,0,0.5326670457994511,0.06533409159890233
24861,201.37038720508644,-43.01583091451732,8489,2CXO J132528.8-430056,0,0.5083841198139111,0.01676823962782215
24862,201.37038720508644,-43.01583091451732,962,2CXO J132528.8-430056,0,0.578055497215636,0.1561109944312719
24863,201.37038720508644,-43.01583091451732,8490,2CXO J132528.8-430056,0,0.5231117912376296,0.04622358247525929
24864,201.37038720508644,-43.01583091451732,7797,2CXO J132528.8-430056,0,0.5233060060582152,0.046612012116430394
24870,201.37273748454686,-43.01890678537626,8490,2CXO J132529.4-430108,2,0.5365821871229303,0.07316437424586048
24871,201.37273748454686,-43.01890678537626,7797,2CXO J132529.4-430108,0,0.5390387624714174,0.07807752494283478
24872,201.37316862829493,-43.0154246525148,7800,2CXO J132529.5-430055,0,0.5205274580522989,0.041054916104597924
24873,201.37316862829493,-43.0154246525148,3965,2CXO J132529.5-430055,0,0.5690935348330228,0.13818706966604563
24874,201.37316862829493,-43.0154246525148,10722,2CXO J132529.5-430055,0,0.5363430684304975,0.0726861368609951
24875,201.37316862829493,-43.0154246525148,2978,2CXO J132529.5-430055,0,0.5569983898477073,0.11399677969541473
24876,201.37316862829493,-43.0154246525148,8489,2CXO J132529.5-430055,0,0.5235000089671416,0.047000017934283114
24877,201.37316862829493,-43.0154246525148,7799,2CXO J132529.5-430055,0,0.5448494892974889,0.08969897859497786
24878,201.37316862829493,-43.0154246525148,7798,2CXO J132529.5-430055,5,0.5455892445474441,0.09117848909488803
24879,201.37316862829493,-43.0154246525148,8490,2CXO J132529.5-430055,0,0.5086076490682424,0.017215298136484865
24880,201.37316862829493,-43.0154246525148,7797,2CXO J132529.5-430055,0,0.5506179121529604,0.10123582430592072
24881,201.37378512738144,65.25365236624725,7882,2CXO J132529.7+651513,2,0.5407096460824,0.0814192921648
24882,201.3739192502627,-43.014795619798335,7799,2CXO J132529.7-430053,1,0.544740240946033,0.08948048189206609
24883,201.3739192502627,-43.014795619798335,7798,2CXO J132529.7-430053,0,0.5116345063627086,0.023269012725417246
