col1,name_1,obsid,region_id,theta,ra,dec,significance,likelihood,src_area_b,flux_aper_b,hard_hm,hard_hs,hard_ms,powlaw_gamma,bb_kt,var_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,var_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,ks_prob_b,ks_prob_h,ks_prob_m,ks_prob_s,kp_prob_b,kp_prob_h,kp_prob_m,kp_prob_s,gti_start,gti_stop,gti_elapse,cluster,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,nbref,ra_sexa,dec_sexa,main_type,other_types,radvel,redshift,sp_type,morph_type,plx,pmra,pmdec,size_maj,size_min,size_angle,B,V,R_x,J,H,K,u,g,r_xa,i,z,angDist,name_2,class,GroupID,GroupSize
37611,2CXO J232722.4-021154,14025,5,5.874119739713382,351.8437225347062,-2.19851466792968,20.636291896631782,2359.687345205634,4.021963423684499,9.9617056562066E-14,0.11242973141786,-0.10368519675203,-0.21361648969394,1.52877,0.628612,0.058434450555758,1.0717685627143966E-5,0.007533149370702289,0.007522431685075145,0.0075438670563294325,0.25326741560989,2.1302698637251804E-4,0.0027393697320762154,0.002630149897674347,0.0042769770476180895,0.10633866165114,8.687739632431122E-5,0.0028051208650906215,0.002763335747074655,0.003450203374934786,0.1755045072736,3.420239390153454E-5,0.001988644736004954,0.0019544423421034196,0.0020228471299064887,0.41463900911667995,0.36435162954196,0.44562295220781,0.6177050617757001,0.17586868723618,0.6563743453148301,0.54779699501038,0.20166988625868998,4.36219607691E8,4.3629555459158E8,75946.90057998896,1,0.0,0.9999999674709846,1.9652423624028994E-11,3.2508768243844906E-8,6.009519648200001E-13,2.235502061731949E-16,SDSS J232722.47-021154.4,351.8436518582,-2.1984460896,0.001,0.0,90.0,6,23 27 22.47645,-02 11 54.4059,QSO,Q? |QSO|QSO|QSO|*  |UV,143207.0573,0.682,,,,0.73,-0.18,,,,18.1,,18.9,,,,20.734,20.055,19.923,19.621,19.554,0.354391,2CXO J232722.4-021154,QSO,201,2
37615,2CXO J232728.9+233619,9554,35,2.682897555316868,351.87079507782846,23.605518172483475,12.673063910299732,989.6695060582338,0.5457905550865566,3.4650296441823E-14,-0.064959400374766,-0.37226733291693,-0.31355402873204,1.9371,0.436665,0.10328088235886,1.8911837563314422E-5,0.003515845721723995,0.0034969338841606802,0.003534757559287309,0.31489092836856,4.705456642143432E-5,8.074692265665471E-4,7.911269184077793E-4,0.001237252141181385,0.12169997684666,3.6358984344413874E-5,0.0013289605310690701,0.0013127569860076896,0.0016288497244240103,0.28195091391641,9.270803459977997E-5,0.0013793869495809094,0.0013379220429100484,0.002002246894491931,0.70145761469484,0.032621043200590005,0.20584381611858005,0.87578733821297,0.30925292917202996,0.16697827149514,0.41850155228051,0.64201569089861,3.3665006957212E8,3.3670952421759E8,59454.64546996355,1,0.0,0.9999998970806043,1.0266907392218373E-7,2.4996019772768827E-10,3.585930812753928E-13,3.7239277302016647E-16,GALEX 2494222473897185763,351.8708383602,23.6055438371,0.0,0.0,90.0,2,23 27 29.00121,+23 36 19.9578,QSO,QSO|blu|*  |UV,175995.521,0.960432,,,,1.8,0.85,,,,19.1,,19.1,,,,19.928,19.734,19.538,19.487,19.31,0.170065,2CXO J232728.9+233619,QSO,,
37620,2CXO J232736.7-021111,14025,8,4.942916710004324,351.90322630021205,-2.186444608004825,14.852009449068387,1177.0202502159696,2.5383009400031793,4.5071770234126E-14,0.082448469706433,-0.14990630855715,-0.22985633978763,1.68441,0.61322,0.092658181277801,1.7412483853928348E-5,0.0039549063902648875,0.003937493906410959,0.003972318874118815,0.22900509047253,7.97147793361742E-5,0.0013727049532097876,0.0013263071194497713,0.001908922983080121,0.099416791763457,3.2978566666936155E-5,0.001481445725207181,0.0014643781916924602,0.0017331515139810741,0.090176944291835,2.6572920795108973E-5,0.0011008637652303603,0.0010822472617222838,0.0012502154700484605,0.31290981287409003,0.60873752428824,0.13398888865893,0.25907815721949,0.45750645051650995,0.86329455401154,0.11423241350558,0.48158632023572,4.36219607691E8,4.3629555459158E8,75946.90057998896,1,0.0,0.9999999437054912,3.655310221408594E-8,1.9740631897156475E-8,7.761852150305065E-13,1.3823966924329882E-15,SDSS J232736.74-021111.0,351.903111,-2.186403,0.023,0.02,90.0,5,"23 27 36.747  ","-02 11 11.05  ",Seyfert_1,QSO|QSO|QSO|Sy1,151564.7175,0.745,,,,,,,,,,,,,,,21.51,20.764,20.632,20.471,19.989,0.440997,2CXO J232736.7-021111,QSO,202,2
37630,2CXO J232801.4+001705,8607,7,7.004813592673069,352.00607999013516,0.2847820970096181,13.241637673364236,1101.9917164791227,0.8146521133640193,3.0176536193935E-13,-0.052467207995003,-0.32354778263585,-0.27607745159275,2.10393,0.550343,0.11962317530916,2.1221465977229285E-4,0.027081900826024397,0.026869686166252106,0.027294115485796692,0.348433437944,0.001039200394024296,0.0072332993192181306,0.0063563408868195295,0.011442527323653973,0.11295935554783,5.352836016006334E-4,0.010674123074556225,0.01013651244840787,0.012726483657546568,0.089822841499547,2.2133923177433973E-5,0.009181944687721506,0.00915424461096372,0.009213649342284956,0.13335483798182002,0.39253838739542,0.5502102372505,0.26078960109316995,0.41007588773363,0.56499253570349,0.6714207908012599,0.17153968644557005,3.3435438508224E8,3.3436334408231E8,8959.000070035458,1,0.0,0.9999999770024035,2.2996415189798444E-8,8.246473296944904E-13,2.473508851510181E-13,1.0867880656146316E-13,2SLAQ J232801.47+001705.0,352.0061419354,0.2847150127,0.0,0.0,90.0,30,23 28 01.47406,+00 17 04.9740,QSO,G  |IR |QSO|X  |QSO|QSO|QSO|QSO|*  |QSO|AGN,99316.5693,0.41096,,,0.0472,0.63,1.0,,,,19.35,19.09,18.56,17.292,16.465,15.554,18.978,18.793,18.701,18.417,18.138,0.328714,2CXO J232801.4+001705,QSO,,
37646,2CXO J233200.4+001607,7868,10,0.9557766887809428,353.00170405787003,0.2688791218379309,21.001394364578772,2962.9697662939757,0.07087781897806726,5.3499867965463E-14,-0.14241099312929,-0.38475952529669,-0.25608994378513,2.18185,0.454447,0.1506151358407,1.6991161495168047E-4,0.008163427990921433,0.00792784178209057,0.008352585159841606,0.69394504665891,2.715025370916515E-4,0.0014599748939057265,0.0013414679914187998,0.0034963486976940295,0.17342955760501,6.531764534679561E-5,0.0029255834668260863,0.0028464957787662933,0.003005277270648482,0.23840367238733,1.7870909258815168E-4,0.0037830519530868446,0.0035475853405245806,0.004003716873581423,0.75243966026564,0.93861963541939,0.75194969771722,0.85749709175629,0.89796756581243,0.84347292254399,0.58651846594099,0.938273402040852,3.1750603226092E8,3.175361666608E8,30134.39987999201,1,0.0,0.9986626943024222,0.0013373046861563462,1.2053438466246596E-26,1.0114166253237448E-9,8.021039726235003E-17,SDSS J233200.41+001607.8,353.0017403017,0.2688618528,0.001,0.001,90.0,2,23 32 00.41767,+00 16 07.9027,AGN,X  |G  |AGN|*,87788.2358,0.3521,,,0.8617,-1.89,-2.26,,,,20.34,,19.32,,,,20.396,19.987,19.22,18.935,18.506,0.14453,2CXO J233200.4+001607,QSO,203,2
37647,2CXO J233200.4+001607,7867,10,0.8967657127596438,353.00170405787003,0.2688791218379309,21.001394364578772,2962.9697662939757,0.08114004256441734,6.6749871769716E-14,0.062460961898813,-0.30231105559026,-0.35602748282324,1.8419,0.391263,0.082935983565987,1.4842790430319441E-5,0.00930409028811671,0.00928924749768639,0.00931893307854703,0.28185431612384,1.2550911708330127E-4,0.0020684405325615963,0.00194482901575605,0.0022258544940402455,0.20763842504306,9.618839581472943E-5,0.0027640485209908597,0.002652054796890066,0.002859863759183414,0.11565098455086,1.5362331595712795E-5,0.004471383233883623,0.00445602090228791,0.0044867455654793355,0.09520138352971996,0.74445800527318,0.913697025386204,0.01027476262233995,0.21206002423297998,0.58388024361094,0.76003684778227,0.057658262209969946,3.075858727941E8,3.0760801359401E8,22140.799910008907,1,0.0,0.999999999993193,6.472559596902641E-12,6.047246479211148E-18,3.2206804068023096E-13,6.0830774207495535E-15,SDSS J233200.41+001607.8,353.0017403017,0.2688618528,0.001,0.001,90.0,2,23 32 00.41767,+00 16 07.9027,AGN,X  |G  |AGN|*,87788.2358,0.3521,,,0.8617,-1.89,-2.26,,,,20.34,,19.32,,,,20.396,19.987,19.22,18.935,18.506,0.14453,2CXO J233200.4+001607,QSO,203,2
37670,2CXO J233603.9+021425,4800,40,6.282149271906043,354.01644977731087,2.2405132573822515,10.715131673687003,409.0320547212276,1.568529472645014,1.950152919986E-14,0.14865708931918,-0.15865084322299,-0.29856339787633,1.71283,0.552005,0.057546747028297,3.7736907116248213E-6,0.0028759887868042675,0.002870164791038406,0.0028804086781830714,0.22119888313415,3.285790833759424E-5,7.9802570474354E-4,7.858655734519894E-4,0.0010512922060661406,0.53962395700641,1.0132807699878775E-4,8.312758607829052E-4,7.843258590644784E-4,0.0015427266756553085,0.42043547910294,1.4341419688112525E-4,0.0012469012729180266,0.0011672246184273763,0.0021915343187045733,0.047981151771789965,0.27742303444127003,0.58141771142454,0.24774213759561003,0.051900960161380016,0.45138468729660997,0.5958300502717799,0.35304040354572996,1.9136477740655E8,1.9142492537505E8,60147.96850001812,1,0.0,0.9999980075270923,5.05145841283682E-11,1.9924176118154088E-6,4.6944926475878315E-12,8.949538494725886E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2CXO J233603.9+021425,QSO,,
37671,2CXO J233609.8+212025,3192,61,13.84791472502104,354.0408492924496,21.340343253119887,11.907760349177464,327.5676553602037,94.81609376876517,1.1647055789093E-13,0.20612117426608,-0.18738288569644,-0.37726420986883,1.6445,0.63403,0.10737111642045,6.454246655185607E-5,0.010409403760163393,0.010344861293611538,0.01047394622671525,0.54796197469025,6.726778055381705E-4,0.003685490941056583,0.00330554426078923,0.007881402277735644,0.10505281012732,1.2167748370483571E-4,0.003118750397301412,0.0030088934581811487,0.0036274597165677092,0.102114936129,2.4235806259887315E-5,0.003602427491442977,0.0035727944566342363,0.0036416595782262067,0.22579749973896002,0.025282918429370027,0.5178800102358,0.13523747054752,0.6020703978501301,0.022456174299880005,0.75221836675459,0.11496291536731995,1.5961271740697E8,1.5963781810692E8,25100.699950009584,1,0.0,0.9999998675171414,1.3247880664652054E-7,1.1971109152991357E-17,4.0474801966772964E-12,1.1564607626293688E-16,2XMM J233609.7+212024,354.040578,21.340225,,,172.0,2,"23 36 09.739  ","+21 20 24.81  ",QSO,X  |AG?|QSO,231488.9288,1.78895,,,,,,,,,,,,,,,21.514,21.069,20.691,20.304,20.11,1.004373,2CXO J233609.8+212025,QSO,,
37688,2CXO J233649.5+211645,16136,39,10.42878875851097,354.2062790912619,21.279344454245642,12.683846828143016,415.1694747425911,20.305621087942903,3.5655238794928E-14,-0.057464084946908,-0.29106808244847,-0.23485321673954,1.8811,0.495395,0.058786501399614,1.903879253710517E-5,0.0031517938915171973,0.0031334108166430116,0.0031827186587587908,0.38967493295138,9.507952713660236E-5,0.0011041464950759955,0.0010671451838005057,0.002024914725808895,0.3618346196406,1.0067813357793509E-4,0.0012109983919183131,0.0011704671518173344,0.0019227343185569614,0.17971050336826,2.8451121203531433E-5,8.370197497251256E-4,8.271879811499607E-4,0.0011052580942441325,0.69375793046177,0.15812614078322995,0.6658542631486399,0.48705202183045004,0.982461287702989,0.37429322630089,0.90094717997284,0.77655779613167,4.9864295184974E8,4.987552679506E8,112316.10085999966,1,0.0,0.9999984678793452,1.532059908672816E-6,2.339842674570064E-13,6.050879028828466E-11,4.6547190999178285E-17,2XMM J233649.4+211646,354.206151,21.279652,,,172.0,2,"23 36 49.476  ","+21 16 46.75  ",QSO,X  |AG?|QSO,240552.0868,2.020136,,,,,,,,,,,,,,,19.606,19.521,19.383,19.197,19.032,1.187622,2CXO J233649.5+211645,QSO,,
37700,2CXO J233811.5+002046,11728,15,9.050381389553765,354.5479945795754,0.34623032079147537,21.306308778189976,2195.025166220079,18.301645873448166,2.4524690423892E-13,0.028732042473454,-0.17613991255465,-0.20362273579013,1.74473,0.562988,0.069444174424868,3.395815449235527E-5,0.02070930697589021,0.020675348821397856,0.020743265130382566,0.23888636338516,6.657008396997924E-4,0.006700072254462655,0.0061843066162329645,0.010550058623749673,0.063930905833839,6.390196642322197E-6,0.008100642709434124,0.008093926740248666,0.008108801458178733,0.087759175688115,2.8390750580507745E-5,0.0059060603212215635,0.005867620095149355,0.0059423095400678696,0.0020192660465400136,0.42691529011316,0.32393879070954,0.022802989710010046,0.005065940691220017,0.20843351554449996,0.08087024679541,0.07065073052424997,3.6696613657143E8,3.6698317727156E8,17040.70012998581,1,0.0,0.9999999991475619,3.4538967547631683E-14,8.523710542328164E-10,2.964640675593266E-15,2.317309990028074E-14,2SLAQ J233811.52+002045.7,354.5480426253,0.3460458647,0.001,0.001,90.0,13,23 38 11.53023,+00 20 45.7651,Seyfert_1,G  |X  |AGN|Sy1|Sy1|AGN,72281.0698,0.27883,,,0.3792,-2.3,-1.22,,,,19.98,19.59,,17.6,16.87,16.04,19.55,19.254,18.854,18.714,18.499,0.686198,2CXO J233811.5+002046,QSO,204,2
37701,2CXO J233811.5+002046,3248,15,9.176265817283264,354.5479945795754,0.34623032079147537,21.306308778189976,2195.025166220079,16.172151290879484,3.2639617872133E-13,0.016239850093691,-0.45096814490943,-0.46221111805122,2.08351,0.336059,0.075467670395803,5.223182232113113E-5,0.02977300577801142,0.02972077395569029,0.029825237600332552,0.10780261672397,4.358434585542667E-5,0.006890872081129027,0.006842789739099492,0.00696301719112363,0.26877381815855,4.90142121171091E-4,0.009085889720103291,0.008606911755893192,0.00977069057380201,0.19095363774094,2.8450035229843785E-4,0.013791490848813476,0.013506990496515039,0.014075991201111915,0.12362263711426003,0.25530607682257,0.934808855612488,0.69082596147856,0.23830494012943004,0.42732392744713,0.7304722834372099,0.45496545009464995,1.4251352759787E8,1.4252284309785E8,9315.499980002642,1,0.0,0.9999999998554046,1.4394778953272958E-10,6.079200584692147E-13,6.868278662116918E-15,3.7323980647513675E-14,2SLAQ J233811.52+002045.7,354.5480426253,0.3460458647,0.001,0.001,90.0,13,23 38 11.53023,+00 20 45.7651,Seyfert_1,G  |X  |AGN|Sy1|Sy1|AGN,72281.0698,0.27883,,,0.3792,-2.3,-1.22,,,,19.98,19.59,,17.6,16.87,16.04,19.55,19.254,18.854,18.714,18.499,0.686198,2CXO J233811.5+002046,QSO,204,2
37741,2CXO J234433.1+260038,7124,1,7.476764903724676,356.137936378027,26.01082119054796,14.788544885082294,1293.0079139132229,6.303902261410295,6.8671321146478E-13,-0.20362273579013,-0.55090568394753,-0.38975640224859,2.91861,0.359039,0.078907549440849,1.9527553245136942E-4,0.08028895046148508,0.08009367492903373,0.08048422599393647,0.11463825236006,1.044771155727935E-4,0.013851522694679081,0.013744232057123202,0.013979409394063941,0.13988206248262,3.076360106603771E-4,0.030035297015006197,0.02972766100434582,0.030342933025666576,0.36087298687106,0.002081464745631017,0.03639444307831576,0.03431297833268475,0.03847590782394678,0.08043045962048001,0.018078667671060034,0.037058855978409966,0.7378700837605,0.17604952147431996,0.06900636926855996,0.018101889341599953,0.7741278721674401,2.5578210151653E8,2.5578568800736E8,3586.4908300042152,1,0.0,0.9999999774393589,5.0527789053114405E-9,1.7505600363647873E-8,8.677312280799979E-13,1.3988834989855821E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2CXO J234433.1+260038,QSO,,
37764,2CXO J234723.0-021004,4988,45,9.705075449543989,356.84616698077457,-2.1678551666493444,21.301991890712372,1628.8825013880553,10.955998117412724,1.2580131751236E-13,0.0087445346658337,-0.3422860712055,-0.34978138663335,1.91834,0.449044,0.12751523711009,8.573227121680491E-5,0.011721450356156153,0.011635718084939347,0.011807182627372957,0.32444281705877,1.415262602809655E-4,0.003316473752956618,0.003174947492675653,0.003458000013237584,0.076083014569555,2.6325912657820502E-5,0.004070926638958156,0.004038769293637085,0.004109935296309695,0.073747028769212,1.0782085711567163E-6,0.004334108030678177,0.00433302982210702,0.0043351862392493334,0.53122477307542,0.71597917022108,0.87689324246846,0.11525450155316996,0.46916957698394,0.67200665403701,0.85941830876847,0.07043581234588003,2.2212346126599E8,2.2218159566577E8,58134.39978000522,1,0.0,0.99999999221167,7.784512581867223E-9,4.315168302517215E-22,1.496664956641559E-13,3.672334246766733E-12,SDSS J234723.07-021004.1,356.8461319018,-2.1678153295,0.0,0.0,90.0,6,23 47 23.07166,-02 10 04.1352,QSO,QSO|QSO|QSO|*  |QSO,158140.5138,0.798,,,0.7497,0.75,-0.83,,,,,,,,,,19.95,19.546,19.448,19.528,19.298,0.19103,2CXO J234723.0-021004,QSO,,
37769,2CXO J234840.0+010751,861,26,10.81328216362066,357.1669981836785,1.131095962338543,17.910324654623242,1509.4109082481937,22.409316090749435,1.9027624420121E-13,-0.013741411617739,-0.29231730168645,-0.27857589006871,1.80887,0.488459,0.083157519044925,6.858689303747278E-5,0.01898649134992785,0.01891790445689038,0.019055078242965325,0.092059578112765,4.6412907302432236E-5,0.0048011871546533485,0.004724387789399303,0.004856276057593959,0.057913733176329,3.495587508559263E-6,0.006808491433691462,0.006802189798663637,0.006811412178072211,0.089131477705712,5.171263958420464E-5,0.007380833658104056,0.007319811610501501,0.007433649831102611,0.7230611002684,0.07138846402274002,0.4272373583921,0.79936615722348,0.6513907471695499,0.18653504701268997,0.34844932656118,0.46286189741357997,7.5753127327594E7,7.5776656927616E7,23529.600022003055,1,0.0,0.9999999992123918,7.449340606162528E-10,4.263948028957271E-11,3.219504104515144E-15,3.020304516446136E-14,PB  5542,357.1668949422,1.1315257057,0.0,0.0,90.0,30,23 48 40.05479,+01 07 53.4925,QSO,QSO|X  |QSO|QSO|QSO|QSO|X  |*,148153.6264,0.71873,,,,0.34,0.21,,,,18.64,18.46,18.39,17.62,16.82,15.84,18.879,18.486,18.494,18.619,18.54,1.591078,2CXO J234840.0+010751,QSO,,
37782,2CXO J235439.9+194506,5536,47,21.77585644719343,358.6662558890671,19.751862863627363,11.04903043166252,274.13354865219765,687.5795266146666,1.583572224872E-13,0.026233603997502,-0.23485321673954,-0.25608994378513,2.30682,0.449113,0.08768465557849,1.4708691305691826E-4,0.023925318701342024,0.02375250058025554,0.024096042875720505,0.069362169298892,3.6642673257798814E-5,0.009904028868909887,0.009864132004265018,0.009952805745916208,0.16238569061197,1.497903020947885E-4,0.007477656409284493,0.00729939428642749,0.0076428501846558415,0.068379183498992,1.4282814266460233E-5,0.006548185344064988,0.0065291376580217195,0.006563851062837863,0.8694335069043699,0.61745066677411,0.76014770397169,0.18516323498631004,0.6343122879410901,0.14370548631244995,0.49466180852957997,0.56433868836122,2.4666377709799E8,2.4668274029792E8,18963.199929982424,1,0.0,0.9999999918716469,8.128332013822489E-9,1.610727546207231E-14,3.7445814937559866E-16,2.7683772384347276E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2CXO J235439.9+194506,QSO,,
37809,2CXO J235720.1-005829,6128,24,7.189862482329369,359.3338377752566,-0.9748766290015163,16.17092638085101,1115.4805627177973,9.004013823743648,1.2944214369075E-13,-0.094940662086196,-0.35227982510931,-0.26483447845097,1.97687,0.507572,0.097306990098902,4.183178505733683E-5,0.010454590310774248,0.010412758525716912,0.010496422095831586,0.12748322704403,7.187963298603558E-5,0.0026669148089645297,0.0025826813645651466,0.002772372347929576,0.14792154368313,4.2063397611377586E-5,0.004147855994411515,0.004105792596800137,0.004189919392022892,0.52349775775791,4.5789293346134647E-4,0.0036355408776711025,0.003177647944209756,0.004093433811132449,0.09550815498552001,0.48880732880068,0.41675820157759,0.8492869373673,0.07616034602836996,0.38879085653921,0.28236804584280994,0.85293724357127,2.1167414203453E8,2.1169232353449E8,18181.49995997548,1,0.0,0.9988998366986348,1.1524456324981561E-4,9.849185137979308E-4,2.1917170504250594E-10,5.152130663928564E-12,CXO J235720.1-005829,359.3338646925,-0.9749738769,0.012,0.007,90.0,1,23 57 20.12753,-00 58 29.9060,Galaxy,G  |X  |X  |*,85128.6973,0.33908,,,,,,,,,,,,,,,21.2,20.131,18.954,18.53,17.998,0.363252,2CXO J235720.1-005829,GALAXY,,
37859,2CXO J235910.6+175846,14894,39,14.15601150127318,359.7942892692811,17.979611214495243,10.65701334689936,192.787027566744,40.553841086947685,4.5091616775917E-14,0.032479700187383,-0.34353529044347,-0.36602123672705,2.0328,0.384433,0.1001105416791,9.825535660858759E-5,0.012389432378676134,0.012272255230424797,0.012486298992144157,0.074106467497376,4.693334509479974E-5,0.004301985250105595,0.004242178358067285,0.004363874411830632,0.3815224374608,2.3971619850250703E-4,0.0033765738030189997,0.003136857604516493,0.003616290001521507,0.16140040539282,7.019307653104287E-5,0.0047030758359577025,0.004632882759426659,0.004773268912488745,0.77728862059863,0.57158989638074,0.71796950034482,0.34471226890221995,0.44431608163313996,0.40402999745026,0.7159214542589001,0.12495446541595001,4.6691168264302E8,4.6693675544321E8,25072.80019003153,1,0.0,0.9999822453043418,1.7754683218131335E-5,1.6037046739590073E-12,1.0746707997181713E-11,9.137109176093055E-14,SDSS J235910.69+175846.8,359.7945851958,17.9797051019,0.003,0.001,90.0,4,23 59 10.70045,+17 58 46.9384,QSO,QSO|QSO|*  |QSO,144166.1056,0.689,,,3.7729,-3.18,-1.51,,,,,,,,,,21.289,20.737,20.648,20.466,20.099,1.068195,2CXO J235910.6+175846,QSO,,
37863,2CXO J235922.6+181130,14894,6,2.163286862091991,359.84435075117244,18.191711023451386,23.123117931322746,3842.240091729229,0.13870274811134106,2.2911884867509E-13,0.072454715802623,-0.17738913179263,-0.24609618988132,1.72504,0.557448,0.055762229024024,3.770422642402835E-5,0.027320442810621095,0.027282738584197067,0.027358147037045123,0.10542177662496,7.05002741974934E-5,0.007383460460738059,0.0072960559445802015,0.007456230731729244,0.054450269496394,1.7737401208545397E-5,0.009453782869045852,0.009429430254279635,0.009476927536749382,0.074758005404892,1.4792546117688848E-5,0.010489454568218657,0.010474662022100966,0.010504247114336344,0.6018681462269599,0.77112822261269,0.5445590977985,0.83492688142043,0.41521572150873,0.28622161382711997,0.45556100855181003,0.8538577163958,4.6691168264302E8,4.6693675544321E8,25072.80019003153,1,0.0,0.9999999999949267,4.577586363181167E-12,4.794962456762908E-13,9.232533365531964E-17,1.2246203417771014E-14,SDSS J235922.65+181129.7,359.844382,18.191603,,,172.0,1,"23 59 22.652  ","+18 11 29.77  ",QSO,QSO,203275.8221,1.283034,,,,,,,,,,,,,,,19.561,19.891,19.49,19.448,19.665,0.403303,2CXO J235922.6+181130,QSO,,
150,2CXO J001504.3-005439,16228,26,5.551076280447012,3.768150804579591,-0.9110713996620939,14.749040258006614,1459.2875286632284,0.9747155545506997,1.494735421612E-13,-0.097439100562149,-0.39725171767645,-0.31105559025609,2.17978,0.548774,0.34168507920297,3.8453584341267485E-4,0.009688521570520584,0.00930398572710791,0.010073057413933259,0.34544717087401,3.403074997902321E-4,0.002923116007892943,0.0026823417505553297,0.004981589264307063,0.74381133493939,7.00194889504068E-4,0.004148000098242414,0.003447805208738346,0.004848194987746482,0.11152053240899,8.432875581485974E-5,0.0026175801360951534,0.0025657257545750644,0.0032598101436008744,0.88905966535688,0.12290653638586002,0.974748124959583,0.30775966652536,0.74088248011248,0.19229697959988,0.8875943362278,0.6720861980323101,4.9941122456277E8,4.9944144242952E8,30217.866750001907,2,0.0,1.112245819709604E-11,0.9999999427457754,9.558935583165698E-11,5.7142731639668596E-8,4.777996968164186E-12,LBQS 0012-0111,3.7681183621,-0.9108886768,0.0,0.0,90.0,25,00 15 04.34841,-00 54 39.1992,QSO,IR |QSO|QSO|QSO|*  |UV,138519.0347,0.64858,,,,-0.2,0.03,,,,18.44,18.34,,16.772,16.322,15.61,18.584,18.309,18.384,18.199,18.259,0.668087,2CXO J001504.3-005439,QSO,,
224,2CXO J002125.9+004510,13014,9,9.727351398866054,5.358290911081667,0.752874147674479,12.834792914532095,738.7414871175591,38.755975799746544,1.5945920505756E-13,0.087445346658338,-0.26733291692692,-0.34603372891943,1.85342,0.559106,0.29526827729474,4.995458756213185E-4,0.013204657539022498,0.012683479509752413,0.013832607361380332,0.16049916484639,8.905128400891579E-5,0.004290271896378746,0.004197400065936887,0.004399858379817637,0.1040074095818,5.907697926064952E-5,0.004444560011905494,0.004392015932497203,0.004529068134040342,0.34554648696648,2.7178838741305977E-4,0.004444673880106597,0.0041728854926935365,0.004716462267519656,0.941017034959944,0.54381801889771,0.7608128831434,0.63826905966126,0.80277094691976,0.10917305844861003,0.6958711148232399,0.38165345040098997,4.3575088121659E8,4.3577029241651E8,19411.199919998646,2,0.0,0.009837711649846448,0.9901514792680427,1.08004184049311E-5,8.61854564660656E-9,4.516736366529757E-11,SDSS J002126.00+004510.2,5.3582967123,0.7528136619,0.001,0.001,90.0,6,00 21 25.99121,+00 45 10.1292,Seyfert_1,QSO|QSO|QSO|*  |QSO|Sy1,86199.8391,0.3443,,,,1.11,6.38,,,,,,,,,,20.89,20.859,21.118,21.726,19.82,0.218748,2CXO J002125.9+004510,QSO,,
228,2CXO J002209.9+001629,2252,11,7.154830168064505,5.541512595281802,0.2747925844235087,15.769972587287864,1090.6865744449428,12.575823526509154,5.3849500672953E-14,0.037476577139288,-0.32479700187383,-0.35727670206121,1.90592,0.519938,0.91217046163119,7.854126587698469E-4,0.0050986338871434654,0.0043132212283736185,0.005884046545913312,0.72996880939738,2.44550170790021E-4,0.001388062522999177,0.0012699384472355895,0.0032699484647303436,0.9516826280045,4.657843864997954E-4,0.001665624926549523,0.0011998405400497278,0.0021314093130493186,0.72905149352327,3.1618924629553435E-4,0.0020452981669628026,0.0017291089206672684,0.002361487413258337,0.9921160566385704,0.20674442900967005,0.9962116706365035,0.979224831304813,0.959456452422312,0.33573199299162004,0.98960238082064,0.89358515889131,9.5169117481933E7,9.5241255082E7,72137.60006700456,2,0.0,2.0725233124851226E-152,0.9999877417417766,2.9365446835388986E-85,1.225825822660538E-5,3.985927261313612E-18,2XMMi J002209.9+001629,5.541484834,0.2748103327,0.0,0.0,90.0,42,00 22 09.95636,+00 16 29.3172,Seyfert_1,QSO|QSO|AGN|X  |QSO|Sy1|QSO|QSO|X  |*  |UV,127502.3744,0.57483,,,0.2426,0.33,-0.07,,,,17.6,18.23,18.2,18.158,17.919,17.469,18.383,18.043,18.066,17.918,18.034,0.118618,2CXO J002209.9+001629,QSO,,
235,2CXO J002245.3+002922,2252,53,9.244965202739946,5.688832604518211,0.4895249425053263,12.422095498005303,583.5198025720573,19.33825085147683,3.5573477374908E-14,0.0,-0.28981886321049,-0.28856964397252,1.808,0.525723,0.084525524368051,2.9594704553157567E-5,0.003337812782629046,0.003293980501233455,0.0033760134349029225,0.57010755678168,2.2899423130251815E-4,9.814695492092438E-4,7.092194205356409E-4,0.0013195753138255102,0.23486718890373,6.566013478643446E-5,0.0011731497965141802,0.0011423017502772226,0.0016271615901184647,0.68460450055204,4.076571620088448E-4,0.0011866186164483684,7.507838911942285E-4,0.002452084677056504,0.36910618135843,0.6410750388045601,0.12739320348737004,0.65146081606857,0.6502794804590399,0.75097255541802,0.05374691698131995,0.960801977807813,9.5169117481933E7,9.5241255082E7,72137.60006700456,2,0.0,3.3590247693987875E-26,0.9999993526838259,7.964172412286362E-10,6.464203133243706E-7,9.944473896833777E-11,SDSS J002245.32+002921.8,5.688871,0.489394,,,172.0,1,"00 22 45.329  ","+00 29 21.82  ",QSO,QSO,213505.3678,1.439,,,,,,,,,,,,,,,21.922,22.288,21.736,21.843,21.761,0.491239,2CXO J002245.3+002922,QSO,,
