,name,obsid,main_type,AGN,HMXB,Orion_V*,QSO,YSO
16274,2CXO J132615.7-425513,7799,AGN,0.37638512549909975,0.14807423800195485,0.04026322392487087,0.3590762373683998,0.07620117520567468
16285,2CXO J132627.5-473455,13726,AGN,0.3587110105115348,0.14483017195890044,0.11517722093156904,0.2542749266085419,0.1270066699894537
16289,2CXO J132636.5-430156,7798,QSO,0.3289937108446381,0.11130927668010482,0.10858851607613099,0.3715063096110791,0.07960218678804695
16293,2CXO J132641.3-424304,11390,QSO,0.42033156976587394,0.07901206425372924,0.037178159938483044,0.4336327708666539,0.02984543517525988
16296,2CXO J132649.5-473212,13726,HMXB,0.17819381813436225,0.27374146724416515,0.1502367427478112,0.18389163971320074,0.2139363321604606
16307,2CXO J132659.2-473457,13726,AGN,0.50708991906716,0.1355113427911854,0.046622219806326096,0.23864720882246465,0.07212930951286375
16309,2CXO J132708.0-472333,13726,AGN,0.3479292891065461,0.19692172628094154,0.12647135806972593,0.0861984230739237,0.24247920346886281
16310,2CXO J132710.9+285805,4362,HMXB,0.20092907207526087,0.23388643526349134,0.191482183141077,0.18423460524262378,0.18946770427754694
16313,2CXO J132721.1-472323,13726,AGN,0.46096329859594204,0.09040426026163619,0.07211148123026521,0.2767964062323925,0.09972455367976393
16317,2CXO J132739.5-423852,11390,QSO,0.2879486070293571,0.14834561899746346,0.0586899280967857,0.39183386116438074,0.11318198471201303
16318,2CXO J132743.0-424930,11390,AGN,0.3716987604201672,0.20530853099280047,0.06994935254299733,0.2766181808238345,0.07642517522020047
16347,2CXO J132908.9+471920,15496,AGN,0.38229433498436766,0.2035115895095426,0.11224565865930086,0.22288562707065387,0.07906278977613504
16350,2CXO J132927.8-175831,3928,YSO,0.1693534492957331,0.1590989881394713,0.29740481515284795,0.05596099400932661,0.3181817534026211
16368,2CXO J132941.7-175651,3928,AGN,0.35913127860761795,0.2148958417825777,0.11841926574606976,0.17559890036865564,0.13195471349507887
16422,2CXO J132958.3+471332,13814,YSO,0.11750468830831409,0.13007944018690704,0.23657632419758243,0.12220899128798139,0.393630556019215
16430,2CXO J132959.5+471558,13812,Orion_V*,0.09255821790506127,0.24083387684509905,0.24472038174452046,0.23703327561329504,0.18485424789202431
16434,2CXO J132959.7+471540,13814,HMXB,0.2173847139350106,0.33124274697871686,0.057462930258197466,0.23993779124517375,0.15397181758290115
