,name,obsid,main_type,BYDra,Candidate_YSO,Orion_V*,TTau*,YSO
20618,2CXO J182046.9-160517,972,YSO,0.05670389669462263,0.10789773902312488,0.2760983984885011,0.14264542968302338,0.41665453611072795
20634,2CXO J182118.4-161345,7391,Orion_V*,0.0494051712822444,0.06721291238201754,0.471689148998235,0.17850925273462068,0.23318351460288253
20635,2CXO J182118.4-161345,8460,Orion_V*,0.03983872459559454,0.04229048604184489,0.515073897366906,0.051903695336190894,0.35089319665946384
20659,2CXO J182202.9+683733,10924,YSO,0.08776144887703582,0.12004158983537906,0.26436155343827533,0.2519819247310751,0.27585348311823465
20663,2CXO J182219.0-161016,6422,YSO,0.06724807274711324,0.1236755258300805,0.22921387761319623,0.2354671557895107,0.34439536802009935
20674,2CXO J182422.0-245455,9132,TTau*,0.14572652636173342,0.227862634035567,0.11793343170045667,0.29478270791643707,0.2136946999858058
20677,2CXO J182427.5-245910,9132,Candidate_YSO,0.21294674397348518,0.2583201684487249,0.1777020209501946,0.11735250888892776,0.23367855773866755
20697,2CXO J182449.3-245207,9132,TTau*,0.1939856620263049,0.20356307134124116,0.1360177929815896,0.28591490339534514,0.180518570255519
20699,2CXO J182554.2-125254,7641,YSO,0.054271784585354914,0.07555191203574578,0.3045681701215172,0.1303169394206673,0.43529119383671494
20714,2CXO J182850.0-130121,10098,Orion_V*,0.046633000813317935,0.05888071696364527,0.4816048190908931,0.13656741622963803,0.27631404690250566
20751,2CXO J183321.8-045815,6399,YSO,0.17002490439913123,0.18770700881976007,0.19304737026962487,0.177637170168406,0.2715835463430779
20840,2CXO J183521.6+330407,7427,TTau*,0.16449477115551892,0.21778865937858694,0.08425887345024166,0.2724866349101084,0.2609710611055441
20841,2CXO J183522.5+330412,7427,Candidate_YSO,0.1874891630846734,0.27746430624882884,0.21959310929124565,0.17128483480188614,0.14416858657336593
20846,2CXO J183627.3+330009,7427,YSO,0.14637337353664323,0.18803003115599026,0.19862009302943448,0.2031575671410563,0.2638189351368759
20852,2CXO J184025.8-053716,4649,TTau*,0.1364169888422106,0.13876612494557888,0.14442433218858222,0.3764994505996792,0.20389310342394903
20854,2CXO J184057.3+795554,830,Candidate_YSO,0.3388948242194136,0.4007708798313441,0.014258367282051413,0.22670441350674797,0.01937151516044299
20882,2CXO J184415.0+454708,5295,TTau*,0.21775755005906555,0.19810218221966477,0.06698866616276691,0.45374597657385496,0.06340562498464775
20889,2CXO J184513.4-024129,10681,YSO,0.09948177198199716,0.11641921619570082,0.2511802735487082,0.10169880700989217,0.43121993126370156
20901,2CXO J184856.2-012343,6587,YSO,0.05810751785701296,0.1329888284845036,0.13533155444563807,0.2988451058233055,0.3747269933895398
20902,2CXO J184857.3-011158,2786,Candidate_YSO,0.25097967377762176,0.29138462817750127,0.11090023595591104,0.19227032485856052,0.15446513723040542
20911,2CXO J185506.5-224204,13733,Candidate_YSO,0.3357265953203583,0.4160913167857479,0.07119165399363389,0.11037400695310051,0.06661642694715927
20922,2CXO J185855.6+224238,3801,YSO,0.03628893138041026,0.09279326912799582,0.29858923835320755,0.22096391293802545,0.35136464820036095
20927,2CXO J190108.6-365720,19,Orion_V*,0.3016246688565731,0.3007498395183848,0.32040733969593677,0.039610876581213025,0.03760727534789235
20984,2CXO J190626.6+075301,14821,TTau*,0.13386465777728973,0.2045741109372504,0.14081286683806696,0.29612946221517317,0.22461890223221972
21027,2CXO J191226.6+045623,3790,YSO,0.056796136314000996,0.15632952591460678,0.24708570621032724,0.25289132345773174,0.2868973081033332
21031,2CXO J191527.5-241826,6119,TTau*,0.26288461587747347,0.29009752777435915,0.09329532410372039,0.346362743747523,0.007359788496924026
21032,2CXO J191527.5-241826,5427,Candidate_YSO,0.351294835594484,0.3749157487860275,0.07592168735495886,0.1693478336776715,0.028519894586858115
21059,2CXO J191743.3-160635,13649,TTau*,0.158827869494594,0.2382779294690171,0.14752664552429753,0.2687467241707914,0.1866208313413
21073,2CXO J192350.1+143302,2524,Orion_V*,0.18474445880222928,0.19439501463289488,0.2891766340638303,0.09738274486050207,0.23430114764054338
21105,2CXO J193024.0+184904,9887,TTau*,0.1486522016871494,0.23941715709735398,0.151382694161409,0.30117057402556957,0.15937737302851804
21106,2CXO J193024.0+184904,9109,Candidate_YSO,0.3691958377973884,0.48205485140546744,0.014436043697106531,0.12070013796836257,0.013613129131675101
21120,2CXO J193205.9+110413,6657,TTau*,0.15189168350424703,0.15617522694308497,0.22347881309843287,0.2897514992755407,0.17870277717869448
21124,2CXO J193224.8+105545,7230,YSO,0.0851523324788474,0.12970630008691966,0.15796266797830505,0.30782323467414074,0.3193554647817873
21128,2CXO J193302.7-263709,9382,Candidate_YSO,0.2637630264553466,0.2987290131036876,0.09333706453243241,0.16753020112993647,0.176640694778597
21180,2CXO J195310.8+185018,5434,TTau*,0.1173774345540915,0.16910444321973853,0.21158302340994323,0.380330838974714,0.12160425984151273
21273,2CXO J200917.3-482203,11753,Orion_V*,0.03874402382821103,0.07919821514733365,0.3801566919134767,0.24408446458827876,0.2578166045226999
21315,2CXO J201317.8+383205,3763,YSO,0.06791819469835651,0.0790475001767448,0.23641179198784654,0.23129916126011763,0.38532335187693434
21330,2CXO J201427.3+411533,3758,Orion_V*,0.04422921399486471,0.056529207905385105,0.467106889192748,0.0726552968937937,0.3594793920132085
21338,2CXO J201646.6+370246,11092,YSO,0.06321441425075795,0.15260709853353388,0.26715149345135275,0.22709031061495052,0.28993668314940496
21344,2CXO J201810.5+363047,14699,YSO,0.06336471495583135,0.09413577321984344,0.25689620729254364,0.28128778969824986,0.30431551483353175
21358,2CXO J202043.7+402700,3856,TTau*,0.16117482468603225,0.24263454138693297,0.13642455515589325,0.25914278653593603,0.20062329223520542
21363,2CXO J202141.6+371845,9914,YSO,0.03656921536198236,0.07655845584438707,0.29425551604125305,0.186676573402523,0.40594023934985446
21364,2CXO J202202.2+384120,5586,YSO,0.17959633521924434,0.23260911139416862,0.11275547093998464,0.18195129831033693,0.29308778413626546
