,name,obsid,main_type,AGN,Candidate_XB*,Orion_V*,QSO,YSO
1343,2CXO J004242.9+411543,14195,QSO,0.16602098240074215,0.31021048307760246,0.12451258329907616,0.31350239693427195,0.08575355428830728
1344,2CXO J004242.9+411543,7064,Candidate_XB*,0.14209392089137948,0.26423054066969726,0.23765037311357734,0.23334916738108405,0.12267599794426173
1346,2CXO J004242.9+411543,1575,QSO,0.20511330221065127,0.23150328201386897,0.1296535018193343,0.29827781370400935,0.13545210025213608
1389,2CXO J004244.3+411605,7068,Candidate_XB*,0.12382558429563076,0.31305072317361976,0.21642935494000373,0.20726716069184692,0.1394271768988988
1390,2CXO J004244.3+411605,1577,Orion_V*,0.006682732323447649,0.3293592194592762,0.5383774633784674,0.005260179857841283,0.12032040498096752
1391,2CXO J004244.3+411605,2898,Candidate_XB*,0.1405459880572792,0.31288471680139573,0.15122594412505924,0.18945088992672382,0.2058924610895421
1392,2CXO J004244.3+411605,8192,Candidate_XB*,0.10863787120218572,0.44948314402343376,0.14003445143262916,0.18587196007646314,0.11597257326528825
1394,2CXO J004244.3+411605,2896,QSO,0.15549744009030905,0.18563684014218299,0.239939078881908,0.2681414744044744,0.15078516648112553
1395,2CXO J004244.3+411605,14198,QSO,0.19971394903489817,0.14976431487458633,0.14994702399040222,0.40096913206563406,0.09960558003447913
1396,2CXO J004244.3+411605,14197,Candidate_XB*,0.14594929898422246,0.35514343731301173,0.13114182123634943,0.2721873045979597,0.09557813786845668
1438,2CXO J004244.4+411607,1577,Orion_V*,0.006682732323447649,0.3293592194592762,0.5383774633784674,0.005260179857841283,0.12032040498096752
1439,2CXO J004244.4+411607,2898,Candidate_XB*,0.1405459880572792,0.31288471680139573,0.15122594412505924,0.18945088992672382,0.2058924610895421
1441,2CXO J004244.4+411607,2896,QSO,0.15549744009030905,0.18563684014218299,0.239939078881908,0.2681414744044744,0.15078516648112553
1442,2CXO J004244.6+411618,13827,QSO,0.20611188047797,0.14718990661148101,0.20910409581506115,0.3362235298633893,0.10137058723209842
1443,2CXO J004244.6+411618,13825,QSO,0.24541955683181874,0.15395217607877215,0.16716421923565306,0.33406903734463167,0.0993950105091243
1444,2CXO J004244.6+411618,13828,QSO,0.19409888298899822,0.143002749640365,0.18101576798193336,0.4042970693298969,0.0775855300588064
1446,2CXO J004244.6+411618,14198,QSO,0.16964698950474402,0.215522038722131,0.17190012272176028,0.32466001894988683,0.11827083010147788
1447,2CXO J004244.6+411618,14197,Candidate_XB*,0.15325626505468032,0.2527411322972724,0.19869499877026672,0.2288139959335782,0.16649360794420234
1470,2CXO J004245.1+411542,14197,QSO,0.19311746940646737,0.2631112513310545,0.1307136217168783,0.27586924710652044,0.13718841043907937
1471,2CXO J004245.1+411542,14198,Candidate_XB*,0.22879367318170915,0.2708086420112216,0.0942418718100417,0.26812171622609526,0.1380340967709322
1472,2CXO J004245.1+411621,309,QSO,0.11248599468287276,0.31020867808275565,0.1375955396144643,0.3257260707410677,0.11398371687883957
1473,2CXO J004245.1+411621,1585,Candidate_XB*,0.19002768057641484,0.264885734633362,0.17741723339269502,0.19638271388455666,0.17128663751297157
1475,2CXO J004245.1+411621,13828,QSO,0.12300388128123689,0.27650158838417666,0.21250902672736102,0.30474446710030323,0.08324103650692206
1476,2CXO J004245.1+411621,15325,Candidate_XB*,0.10534937659901177,0.41559299783272174,0.15945801781031077,0.2223010038852181,0.09729860387273757
1477,2CXO J004245.1+411621,13825,QSO,0.09652596465827502,0.28004871299170536,0.2092571538746088,0.3034244185023879,0.1107437499730229
1478,2CXO J004245.1+411621,11838,Candidate_XB*,0.09772175906740442,0.39653648930856555,0.26786069490183745,0.1035833605609608,0.13429769616123188
1480,2CXO J004245.1+411621,14196,QSO,0.1603233509965222,0.27284421288529964,0.17587829702274738,0.2910086894720068,0.09994544962342407
1481,2CXO J004245.1+411621,14195,QSO,0.16216543634994265,0.11891110944444404,0.16558536482970088,0.46006857924567607,0.09326951013023646
1482,2CXO J004245.1+411621,7064,QSO,0.154221600432946,0.2256632185807256,0.20021050017843867,0.3249954613713625,0.09490921943652725
1483,2CXO J004245.1+411621,14197,Candidate_XB*,0.144100481060765,0.3318329012044592,0.12634917631148876,0.2861381255801015,0.11157931584318556
1497,2CXO J004245.9+411036,10553,Candidate_XB*,0.08818986771069671,0.42954245634047594,0.17838549738422307,0.14025407792108543,0.16362810064351893
1498,2CXO J004245.9+411036,11276,Candidate_XB*,0.08572240441053802,0.3217330751163531,0.2961862115127755,0.04360567426207652,0.2527526346982569
1501,2CXO J004245.9+411036,11279,Candidate_XB*,0.0909799461255279,0.3788515716149735,0.21472451113321403,0.1072827306609608,0.20816124046532378
1502,2CXO J004245.9+411036,9521,Candidate_XB*,0.09677483646679425,0.3871427152712312,0.21259272148200103,0.15639302984130063,0.147096696938673
1503,2CXO J004245.9+411036,10717,Candidate_XB*,0.0874666949982,0.46328560643425937,0.18980337671620406,0.07787057063932981,0.1815737512120067
1504,2CXO J004245.9+411036,11275,Candidate_XB*,0.09269657035680506,0.4267034879202509,0.20378654361560927,0.16404293565582662,0.11277046245150825
1505,2CXO J004245.9+411036,10718,Orion_V*,0.14173683388896333,0.30367502557145126,0.318163163334987,0.07863309468508138,0.15779188251951706
1506,2CXO J004245.9+411036,10716,Candidate_XB*,0.1379046644743612,0.43591922118527543,0.12726172967803834,0.09947873067724392,0.19943565398508134
1508,2CXO J004245.9+411036,11252,Orion_V*,0.12580590172497597,0.21598329543309663,0.32814993072289894,0.11758855820664989,0.21247231391237845
1513,2CXO J004246.1+412824,2900,YSO,0.20633583025523522,0.14979438319463803,0.18807064764072234,0.2238423607021597,0.2319567782072448
1514,2CXO J004246.9+411615,1577,Candidate_XB*,0.14980914247901755,0.3257121265456248,0.15135768155213308,0.22938767876793548,0.1437333706552892
1516,2CXO J004246.9+411615,2895,Candidate_XB*,0.15326771683054605,0.33243476912507686,0.14874555290347055,0.22039333578466988,0.14515862535623672
1517,2CXO J004246.9+411615,13825,Candidate_XB*,0.11839021281575035,0.27999557330388614,0.2417181235931742,0.25738161432179985,0.10251447596538948
1518,2CXO J004246.9+411615,13826,QSO,0.21420603462960672,0.299887712856002,0.10970643664758677,0.31062981446619603,0.0655700014006085
1520,2CXO J004246.9+411615,13828,Candidate_XB*,0.12655796134205083,0.4152346985446634,0.1440613038536019,0.22948951071540025,0.08465652554428363
1522,2CXO J004246.9+411615,310,QSO,0.13341806343487045,0.12091265453823788,0.21931130329096388,0.4273726069832979,0.0989853717526299
1524,2CXO J004246.9+411615,14927,Candidate_XB*,0.09132548859684064,0.4123030921476478,0.21930407890464407,0.19794091204057998,0.07912642831028759
1525,2CXO J004246.9+411615,14929,Candidate_XB*,0.08106697532514952,0.4277515796444064,0.2320302260382169,0.18371456067418107,0.0754366583180461
1528,2CXO J004246.9+411615,14197,Candidate_XB*,0.1343291007697145,0.26755843047570765,0.2070143740024356,0.26510042452092286,0.1259976702312195
1529,2CXO J004246.9+411615,14195,Candidate_XB*,0.10578844983590042,0.3863503623963031,0.1553419760419472,0.24718877754452304,0.10533043418132629
1530,2CXO J004246.9+411615,14198,Orion_V*,0.20596919559543406,0.13563656186464848,0.3140965937419763,0.2043962430088991,0.1399014057890421
1531,2CXO J004246.9+411615,15267,Orion_V*,0.10740456822749381,0.22160133001947444,0.277723673960378,0.18465222835109893,0.20861819944155488
1532,2CXO J004246.9+411615,11275,Candidate_XB*,0.10503358966662063,0.47300490298681536,0.1454811439922948,0.17144675318894392,0.10503361016532524
1533,2CXO J004247.1+411406,14196,Orion_V*,0.00045735747211407145,0.16548381695375758,0.42165678765901105,2.83135696451511e-05,0.4123737243454721
1605,2CXO J004247.8+411532,9523,Orion_V*,0.18188983318833962,0.2421546756062223,0.24912112798598546,0.12943585847396294,0.1973985047454898
1606,2CXO J004247.8+411532,12972,Candidate_XB*,0.09863110803176635,0.34455104027471684,0.21929048364694198,0.20649326274815946,0.13103410529841533
1607,2CXO J004247.8+411532,13827,QSO,0.19816147056785072,0.16087814041463985,0.19086988909795527,0.29697046936019833,0.1531200305593559
1608,2CXO J004247.8+411532,13825,Candidate_XB*,0.15776205517431122,0.31399168557861307,0.17397108035470282,0.2662438523949949,0.08803132649737794
1609,2CXO J004247.8+411532,4360,Candidate_XB*,0.12475299031781402,0.361139283989901,0.1751348929162739,0.2337191472319894,0.10525368554402166
1610,2CXO J004247.8+411532,13300,Candidate_XB*,0.08692515840313454,0.4644657973471684,0.217824977739284,0.1566093311295441,0.07417473538086901
1611,2CXO J004247.8+411532,14931,Candidate_XB*,0.15581253263614475,0.39549352426424306,0.1671997406915538,0.15970990386162864,0.12178429854642976
1612,2CXO J004247.8+411532,14930,Orion_V*,0.08387412686404723,0.17772606519317305,0.47461900961837655,0.12439869473062108,0.13938210359378217
1615,2CXO J004247.8+411532,7064,QSO,0.17737081239074062,0.16661691739477594,0.2314074472151639,0.3271872821354321,0.09741754086388735
1616,2CXO J004247.8+411532,13833,Orion_V*,0.12849072348044036,0.1645481554989518,0.29289605662649315,0.27379860285168506,0.14026646154242955
1617,2CXO J004247.8+411532,14195,QSO,0.27037600011911805,0.06106708933553961,0.14985241775449043,0.4443060540259425,0.07439843876490945
1619,2CXO J004247.8+411532,12974,Candidate_XB*,0.11109488247591646,0.36940335627417464,0.22190318101762388,0.15400277341231883,0.14359580681996623
1648,2CXO J004248.5+411521,2898,Orion_V*,0.17361698721720742,0.19553739559015362,0.29666223992446544,0.20420731399443154,0.12997606327374192
1649,2CXO J004248.5+411521,2897,Candidate_XB*,0.08749600405383008,0.3950779417735568,0.15277810451509974,0.18576771469137363,0.17888023496613975
1650,2CXO J004248.5+411521,1577,Candidate_XB*,0.14096378379101407,0.32516324018903403,0.18174119132456226,0.20540492965136634,0.14672685504402325
1651,2CXO J004248.5+411521,4723,Candidate_XB*,0.08990812433955056,0.4789464463274301,0.19409536098872993,0.14592264178199954,0.09112742656229002
1652,2CXO J004248.5+411521,2896,Candidate_XB*,0.09838369629078858,0.36977181807820114,0.19948687469641405,0.16668355801319293,0.1656740529214032
1653,2CXO J004248.5+411521,2895,Candidate_XB*,0.1148143985220038,0.3995943763670393,0.1591850043228072,0.19620847592814525,0.13019774486000438
1654,2CXO J004248.5+411521,1585,Candidate_XB*,0.11132942622605403,0.2859801145584642,0.21330986516435718,0.1615709100731073,0.22780968397801726
1655,2CXO J004248.5+411521,1582,Candidate_XB*,0.079445883628327,0.2879518894493454,0.2664562510696201,0.22068904889406882,0.14545692695863868
1656,2CXO J004248.5+411521,4681,QSO,0.09959962676020817,0.23746920717195202,0.25324090872824473,0.2921405716786138,0.1175496856609812
1657,2CXO J004248.5+411521,12970,Candidate_XB*,0.10530236247593991,0.45022460636327755,0.18213529771943118,0.13886194367508414,0.12347578976626707
1658,2CXO J004248.5+411521,312,Candidate_XB*,0.11581175875530429,0.4131479020446785,0.15657144754791422,0.17961868893798885,0.1348502027141142
1660,2CXO J004248.5+411521,13300,Candidate_XB*,0.11901198571880911,0.4531688482135638,0.20398428653797077,0.15462534106263542,0.06920953846702099
1661,2CXO J004248.5+411521,13826,Candidate_XB*,0.08507629465773914,0.26221261076598507,0.20588201523259098,0.258116160936899,0.18871291840678578
1662,2CXO J004248.5+411521,4360,Candidate_XB*,0.14175228244999663,0.35307084027584607,0.17845237217520876,0.2131021203878098,0.11362238471113867
1663,2CXO J004248.5+411521,9522,Candidate_XB*,0.10840778521572954,0.367158402852445,0.21002761547191354,0.1396874612142382,0.17471873524567375
1664,2CXO J004248.5+411521,10716,Candidate_XB*,0.1096969801325288,0.304547163379431,0.23357614376523864,0.19797361411163322,0.15420609861116838
1665,2CXO J004248.5+411521,10555,Candidate_XB*,0.11632838768292253,0.3340197461642151,0.15293998804766867,0.2841118994596236,0.11259997864557018
1667,2CXO J004248.5+411521,9523,Candidate_XB*,0.1249515936423248,0.3657768592731505,0.21159672397080678,0.18161359365724913,0.11606122945646868
1668,2CXO J004248.5+411521,15327,Candidate_XB*,0.11747215015884417,0.27608415260930785,0.23462488420213612,0.21718684236946803,0.1546319706602439
1670,2CXO J004248.5+411521,8193,QSO,0.1679811922443393,0.20333061182568302,0.16535533762777987,0.30055309657093365,0.1627797617312641
1671,2CXO J004248.5+411521,13302,Orion_V*,0.11515066740216798,0.2563150609371741,0.31804594866846325,0.11949001826129152,0.1909983047309031
1674,2CXO J004248.5+411521,13828,Candidate_XB*,0.0988590334922393,0.31970492535037914,0.1768508963456198,0.25961980976513127,0.1449653350466305
1675,2CXO J004248.5+411521,12973,Candidate_XB*,0.12155077874063965,0.36500880158215077,0.21243028366549535,0.16132725329092173,0.13968288272079263
1676,2CXO J004248.5+411521,13825,Candidate_XB*,0.13670446898464308,0.33092565644495037,0.16716683749625935,0.21536352040918652,0.14983951666496062
1678,2CXO J004248.5+411521,13301,Candidate_XB*,0.13403733813810567,0.2889950179811561,0.2636329672367497,0.1796742765289143,0.13366040011507413
1679,2CXO J004248.5+411521,8194,Candidate_XB*,0.11866711374441985,0.3444123749797696,0.24641884112281337,0.17264423220791425,0.11785743794508301
1680,2CXO J004248.5+411521,8195,Candidate_XB*,0.10315362499389281,0.3115996099329253,0.23492885665567498,0.22687925832937583,0.12343865008813103
1681,2CXO J004248.5+411521,13827,Candidate_XB*,0.09609653363297793,0.3139898830013421,0.21296002427385352,0.2551826322662413,0.12177092682558514
1682,2CXO J004248.5+411521,7140,Candidate_XB*,0.12575725431907728,0.25695575769825785,0.22499859431407643,0.22403432320443203,0.16825407046415655
1683,2CXO J004248.5+411521,11840,Candidate_XB*,0.10706748397265474,0.3797132718544345,0.23223255331543857,0.18739608143245606,0.09359060942501621
1684,2CXO J004248.5+411521,4720,Candidate_XB*,0.1371478037351239,0.28339932668179013,0.24035122731165648,0.21994674254407778,0.11915489972735176
1685,2CXO J004248.5+411521,11842,Orion_V*,0.14168753414073748,0.1669493916538852,0.30139955714102057,0.20763920093504526,0.18232431612931144
1686,2CXO J004248.5+411521,15328,Candidate_XB*,0.1405645450102527,0.30128442349480766,0.24873202342283574,0.20619980076626648,0.10321920730583753
1687,2CXO J004248.5+411521,8183,Candidate_XB*,0.12634082270245053,0.36704917874836307,0.169540475973762,0.23661570524345063,0.10045381733197369
1688,2CXO J004248.5+411521,11279,Candidate_XB*,0.09436476503958645,0.3374894572830736,0.269513978703252,0.20162788551315053,0.09700391346093741
1690,2CXO J004248.5+411521,10719,Candidate_XB*,0.10869828899715372,0.326386903328254,0.26117090058260845,0.20139628267508053,0.10234762441690333
1691,2CXO J004248.5+411521,11277,Candidate_XB*,0.08668893104550332,0.3516973588827066,0.2130103410645846,0.26478863361969585,0.08381473538750965
1692,2CXO J004248.5+411521,10553,Orion_V*,0.12882202736468262,0.26052427768849074,0.26170581847553387,0.1499058161742494,0.19904206029704336
1693,2CXO J004248.5+411521,8185,Candidate_XB*,0.13574496601838393,0.37500066892230016,0.2267009061582363,0.17392084926688367,0.08863260963419596
1694,2CXO J004248.5+411521,11278,Orion_V*,0.11614992979805913,0.2031270602311512,0.3395737821563031,0.190114691106358,0.1510345367081287
1696,2CXO J004248.5+411521,13836,Candidate_XB*,0.0912552084156877,0.4233068452998711,0.2320163816289515,0.20158728243948906,0.051834282216000636
1697,2CXO J004248.5+411521,12163,Candidate_XB*,0.11499039409584184,0.5911140827658948,0.11334620158245597,0.10568381214040629,0.07486550941540122
1698,2CXO J004248.5+411521,14928,Orion_V*,0.10243588074332782,0.2389644477764621,0.32836155828217983,0.12020546520343472,0.2100326479945954
1699,2CXO J004248.5+411521,12164,QSO,0.12599470604272417,0.27625127270031824,0.168912566368956,0.33656114311783025,0.09228031177017132
1700,2CXO J004248.5+411521,13837,Candidate_XB*,0.13949756608458783,0.374116052846536,0.19235125212293286,0.1989064767848807,0.09512865216106255
1701,2CXO J004248.5+411521,12162,Candidate_XB*,0.128140656853714,0.34729528466288123,0.21433541056866895,0.21004660854996013,0.10018203936477572
1703,2CXO J004248.5+411521,11276,Candidate_XB*,0.12133462082789484,0.33024884852090286,0.21046536305522665,0.24839052248304072,0.08956064511293492
1704,2CXO J004248.5+411521,14927,Candidate_XB*,0.14267301793031043,0.3069095410208328,0.2368388592827474,0.2401180587461305,0.07346052301997882
1705,2CXO J004248.5+411521,14930,Candidate_XB*,0.11067796405019084,0.3447728946533512,0.25253784323961453,0.14171819863825813,0.15029309941858526
1707,2CXO J004248.5+411521,9520,Orion_V*,0.09634521084984934,0.232012887166119,0.31914580080583715,0.2730969435491932,0.07939915762900136
1708,2CXO J004248.5+411521,14931,Candidate_XB*,0.13039102672480635,0.39578656370810933,0.25694242351018876,0.12386804179209102,0.09301194426480464
1709,2CXO J004248.5+411521,14196,QSO,0.0834407584392753,0.1578927944749269,0.24417117386992968,0.2634951423369815,0.25100013087888673
1710,2CXO J004248.5+411521,10551,Candidate_XB*,0.09144903010789797,0.37807460120868963,0.23082791081829895,0.195367731919747,0.10428072594536641
1711,2CXO J004248.5+411521,8186,Candidate_XB*,0.10892705879897169,0.4244280399116583,0.18871057055319132,0.19579244439636023,0.08214188633981859
1712,2CXO J004248.5+411521,13833,Candidate_XB*,0.10889545683028869,0.33751103753162803,0.21487935735118763,0.17307231298946227,0.16564183529743332
1713,2CXO J004248.5+411521,11275,Orion_V*,0.14443413184553572,0.21915586673476153,0.37596956105755625,0.19556146028178545,0.06487898008036097
1714,2CXO J004248.5+411521,9524,Candidate_XB*,0.11057060108805086,0.30976305114553526,0.23101676133561175,0.22819318684003842,0.12045639959076374
1715,2CXO J004248.5+411521,7064,Candidate_XB*,0.13077016624292057,0.2607225125478936,0.2509767552164108,0.22068198471468695,0.1368485812780881
1716,2CXO J004248.5+411521,1854,Candidate_XB*,0.1594062255274906,0.338744603565506,0.1267081811009872,0.25397128753585607,0.12116970227016009
1717,2CXO J004248.5+411521,10717,Orion_V*,0.14493584252604574,0.28004884542375635,0.2800695731685792,0.13198855409149468,0.16295718479012392
1718,2CXO J004248.5+411521,4678,Candidate_XB*,0.12308205100569834,0.36954041725766007,0.18646707701787993,0.2149116606185569,0.10599879410020462
1719,2CXO J004248.5+411521,12160,AGN,0.3602726275806891,0.2384164234025173,0.12732006523511644,0.21281574530026826,0.06117513848140877
1720,2CXO J004248.5+411521,4722,Candidate_XB*,0.10851274992476373,0.3998055664850687,0.1962050886904539,0.18566155138080767,0.109815043518906
1721,2CXO J004248.5+411521,1581,Candidate_XB*,0.1243535013691556,0.3234434131415204,0.22287152672677035,0.2041983646064467,0.12513319415610705
1722,2CXO J004248.5+411521,12974,Candidate_XB*,0.10029784949961212,0.2566732294450989,0.24162433613069767,0.2158009673347971,0.18560361758979435
1723,2CXO J004248.5+411521,4679,Candidate_XB*,0.10529216822993254,0.33155000303516474,0.21208900523602667,0.25531384482418135,0.09575497867469464
1724,2CXO J004248.5+411521,4682,Orion_V*,0.12384480496625117,0.22094224357646386,0.3351764307345321,0.23742585202335237,0.08261066869940052
1725,2CXO J004248.7+411624,13826,AGN,0.3197899192018443,0.05134557831331336,0.19288438400302862,0.2821585273726362,0.15382159110917756
1726,2CXO J004248.7+411624,14198,QSO,0.23713539612842946,0.21796019290245594,0.13111759914212612,0.3089711710092342,0.1048156408177543
1738,2CXO J004251.5+411701,10554,Candidate_XB*,0.1079283750514962,0.2485379939437783,0.23918052289990133,0.17036066066021763,0.23399244744460668
1833,2CXO J004254.9+411603,2897,Candidate_XB*,0.13325711407046398,0.3943335786578708,0.16657415219918897,0.16771605424946012,0.13811910082301618
1834,2CXO J004254.9+411603,4723,Candidate_XB*,0.0923142338268628,0.42376987211675776,0.18772441712932203,0.22645929583802152,0.06973218108903602
1835,2CXO J004254.9+411603,2895,Candidate_XB*,0.12844565484985265,0.3328189224852013,0.20232465460003055,0.17647229846738038,0.15993846959753513
1836,2CXO J004254.9+411603,1585,Candidate_XB*,0.11915122576615757,0.3784660986427939,0.18603961427280735,0.19446585344517048,0.12187720787307063
1837,2CXO J004254.9+411603,7136,Candidate_XB*,0.10239992418856741,0.42739019587026533,0.183748032219235,0.17044709524923937,0.11601475247269288
1838,2CXO J004254.9+411603,4680,Candidate_XB*,0.11999480920451693,0.4395184554631046,0.16489228499110004,0.17364884461737232,0.10194560572390618
1839,2CXO J004254.9+411603,308,Candidate_XB*,0.11371760738550526,0.3674115424639369,0.17053317660351242,0.24650675902165203,0.1018309145253933
1840,2CXO J004254.9+411603,1582,Candidate_XB*,0.12143569644554705,0.3449973870353571,0.1843684278055767,0.2441751992049954,0.10502328950852365
1841,2CXO J004254.9+411603,4681,Orion_V*,0.13167814228499786,0.23582142382004875,0.32499830524282913,0.1895049019173144,0.11799722673480989
1842,2CXO J004254.9+411603,1583,Candidate_XB*,0.11372901714614347,0.4471957295233946,0.1570562755548326,0.15853306721652988,0.12348591055909951
1843,2CXO J004254.9+411603,13298,Candidate_XB*,0.12456614356664475,0.301296776934503,0.24067082018568925,0.23784539830469723,0.09562086100846577
1844,2CXO J004254.9+411603,11278,Candidate_XB*,0.12021250434389935,0.43484728650469573,0.18642188387560837,0.1534720429105403,0.10504628236525616
1845,2CXO J004254.9+411603,8183,Candidate_XB*,0.09808433190367759,0.2524449738808567,0.24220462337981571,0.24726499750210798,0.16000107333354197
1846,2CXO J004254.9+411603,1854,Candidate_XB*,0.13900993752066296,0.28950882946908457,0.2394778173042352,0.2523944460986512,0.07960896960736617
1847,2CXO J004254.9+411603,8187,Candidate_XB*,0.10034965493530634,0.3953711097471029,0.21431500143262644,0.1217867095837013,0.16817752430126306
1848,2CXO J004254.9+411603,8185,Candidate_XB*,0.13738547842320367,0.32103314570308783,0.24421644424907699,0.18339664107296275,0.1139682905516688
1849,2CXO J004254.9+411603,8184,Candidate_XB*,0.1520964780956126,0.4538602912025896,0.1532160075809665,0.1329606709508831,0.10786655216994814
1850,2CXO J004254.9+411603,4679,Candidate_XB*,0.07466795147998793,0.43949204182861634,0.248058550621951,0.15215672516677667,0.08562473090266808
1851,2CXO J004254.9+411603,11275,Candidate_XB*,0.1539686590874053,0.3526563193328682,0.20142201800949114,0.13201132741385063,0.15994167615638472
1855,2CXO J004254.9+411603,10551,Candidate_XB*,0.18603100653474292,0.2878635835069825,0.20294976698250966,0.17288627110889263,0.1502693718668724
1857,2CXO J004254.9+411603,10552,Candidate_XB*,0.13951223804910987,0.4146157301923902,0.12937090364963447,0.2162995678176646,0.10020156029120086
1858,2CXO J004254.9+411603,11279,Candidate_XB*,0.12433592416285495,0.386703750203383,0.20464461777365564,0.16715714627445286,0.1171585615856535
1859,2CXO J004254.9+411603,14929,Candidate_XB*,0.21343821151759135,0.3767848919270749,0.10229427012829194,0.16639676271310758,0.14108586371393408
1860,2CXO J004254.9+411603,7064,Candidate_XB*,0.11890587002907134,0.32618228709681346,0.264202586016184,0.17185961817203266,0.11884963868589853
1861,2CXO J004254.9+411603,10553,Candidate_XB*,0.14075133794784855,0.38962305178548107,0.19263589569514208,0.1817651494749944,0.09522456509653388
1864,2CXO J004255.1+411836,13825,AGN,0.28370322550139687,0.10183736890178172,0.1697312796967398,0.24982820371274497,0.19489992218733662
1865,2CXO J004255.3+412557,7067,YSO,0.20407059612397238,0.12635412889299139,0.1468656349632863,0.2121707155138206,0.3105389245059293
1866,2CXO J004255.3+412557,14195,AGN,0.42123888261277864,0.13701035993249136,0.19740057381487824,0.06557320595688454,0.1787769776829672
1867,2CXO J004255.3+412557,14197,Orion_V*,0.22041524314117353,0.1514426580263101,0.29608035364509083,0.09841776283958577,0.2336439823478398
1868,2CXO J004255.3+412557,14198,AGN,0.2713656420607479,0.20824274511307805,0.17130966658248512,0.11936790732822761,0.22971403891546127
1869,2CXO J004255.3+412557,15267,AGN,0.3199108398128036,0.20654045816698027,0.22860219899274134,0.08284260765354463,0.1621038953739302
1870,2CXO J004255.3+412557,13825,YSO,0.15635920499174777,0.2081886814335068,0.1578551263679263,0.13024725056302525,0.34734973664379376
1871,2CXO J004255.3+412557,13827,Orion_V*,0.18437152714265792,0.21597385050782383,0.29941861401905734,0.07839485126819408,0.22184115706226679
1872,2CXO J004255.3+412557,13826,YSO,0.22535769237094477,0.16802440532598378,0.2424897047562419,0.11702731081823141,0.2471008867285981
1874,2CXO J004257.9+411104,1577,Candidate_XB*,0.21169107268319198,0.2558140583284214,0.15973806621170833,0.24543930925113647,0.12731749352554186
1875,2CXO J004257.9+411104,4723,Candidate_XB*,0.14615845406380115,0.3367877400246792,0.18487924819029514,0.157062725341513,0.1751118323797114
1876,2CXO J004257.9+411104,2896,Candidate_XB*,0.15451419914980688,0.29102196003872866,0.17608140050957355,0.15475208972141755,0.22363035058047334
1882,2CXO J004257.9+411104,1583,Candidate_XB*,0.10793523950051444,0.32886098269839875,0.21443989465357363,0.21951709709985354,0.12924678604765966
1883,2CXO J004257.9+411104,7068,Candidate_XB*,0.12112394262308433,0.3224072584282962,0.16694283047615605,0.1891424549006044,0.20038351357185913
1885,2CXO J004257.9+411104,10554,QSO,0.18612179526120728,0.2525444363072296,0.14695139010340533,0.2689696220863678,0.1454127562417899
1886,2CXO J004257.9+411104,312,Candidate_XB*,0.0670351376160419,0.39542107939046867,0.23082248604839112,0.06639630389881808,0.24032499304628016
1887,2CXO J004257.9+411104,4719,Candidate_XB*,0.14876615407049257,0.29725505849451866,0.15326393982136455,0.262987311572777,0.1377275360408473
1889,2CXO J004257.9+411104,7064,Orion_V*,0.17581386038352795,0.20908426761185114,0.24436191694183906,0.21299297976979034,0.1577469752929915
1892,2CXO J004257.9+411104,4678,Candidate_XB*,0.19232447167023203,0.4030172193452652,0.07996541329544597,0.1521465463119965,0.1725463493770604
1899,2CXO J004257.9+411104,10717,Candidate_XB*,0.17965896646543655,0.2692343460195759,0.15291390273801653,0.2441636882339974,0.15402909654297367
1900,2CXO J004257.9+411104,10553,Candidate_XB*,0.08927560630338935,0.40175699720204705,0.1900477260155339,0.07194389245956105,0.2469757780194686
1902,2CXO J004257.9+411104,12164,Candidate_XB*,0.1314079618914904,0.3325188670028945,0.1818708691315569,0.23957705400777998,0.11462524796627814
1904,2CXO J004257.9+411104,1854,Candidate_XB*,0.15930667994856126,0.3629082433045164,0.10762342020960419,0.2679347492633508,0.10222690727396733
1905,2CXO J004257.9+411104,11276,QSO,0.1452522111952539,0.2486345219805485,0.18111845325280335,0.27955096626303994,0.14544384730835425
1906,2CXO J004257.9+411104,2051,AGN,0.3193656610188951,0.2469767010269745,0.125931844774761,0.21101640023730758,0.09670939294206184
1909,2CXO J004257.9+411104,11840,Candidate_XB*,0.18107505784653335,0.2957614617512202,0.1639888432291492,0.22021786341864524,0.138956773754452
1915,2CXO J004257.9+411104,13301,Candidate_XB*,0.1679012681077711,0.3904824686266455,0.13401143951276917,0.19539103396562912,0.11221378978718505
1917,2CXO J004257.9+411104,4720,Candidate_XB*,0.12683356507081758,0.40319036556520466,0.16585199240818255,0.17279833150214474,0.13132574545365047
1919,2CXO J004257.9+411104,11842,Candidate_XB*,0.100615805654084,0.4152410926575897,0.18644461813233384,0.1119741358592449,0.18572434769674773
1920,2CXO J004257.9+411104,11252,Candidate_XB*,0.12536114488142827,0.2390149350651756,0.22081494623673495,0.2291645076327583,0.18564446618390293
1924,2CXO J004258.6+411527,7068,Orion_V*,0.10602775040142214,0.32018981284770626,0.3272104009653066,0.08992106306076414,0.15665097272480094
1925,2CXO J004258.6+411527,8192,Orion_V*,0.11127873249049627,0.2666736366126634,0.3157425166512805,0.06388899678364482,0.24241611746191497
2101,2CXO J004306.5-203643,9409,YSO,0.1729308110106183,0.14351645021299234,0.27900346020085903,0.023144298153950384,0.38140498042157994
2187,2CXO J004313.2+411813,1575,AGN,0.2793031729331033,0.07775618164032651,0.19759500871474267,0.24501105052591812,0.20033458618590935
